"Fecha","Pases Pasivos","LELIQ","LEBAC"
2004-05-28,0.0329493352510482,NA,2.76922805255569
2004-06-01,0.106154607100542,NA,2.76530347327872
2004-07-01,0.818196358438067,NA,2.63658878708561
2004-08-02,0.864794773709427,NA,2.69551618548884
2004-09-01,1.02908266135772,NA,2.70059332253679
2004-10-01,1.23353317055642,NA,2.74796684979546
2004-11-01,1.2218858615229,NA,2.91424594068858
2004-12-01,1.19134566216655,NA,3.09178532743504
2005-01-03,1.23507767480688,NA,3.23162105385226
2005-02-01,1.20948680221313,NA,3.21200013620138
2005-03-01,1.03552474074974,NA,3.30430391825647
2005-04-01,0.924768983818769,NA,3.29541929145927
2005-05-02,0.848230933272189,NA,3.28949368984636
2005-06-01,0.970300037807265,NA,3.75689859260545
2005-07-01,0.918736692855911,NA,3.71392063756105
2005-08-01,1.3066080263315,NA,3.89275720207769
2005-09-01,1.36762491445625,NA,4.13940806624242
2005-10-03,0.873932760354628,NA,4.35350305226875
2005-11-01,0.837856656541226,NA,4.37988526911038
2005-12-01,0.986424043766223,NA,4.49227708844351
2006-01-02,0.505103202840543,NA,4.3268486889915
2006-02-01,0.579383823361437,NA,4.09952896894051
2006-03-01,0.492369977716256,NA,4.3020696605957
2006-04-03,0.466742878156918,NA,4.25735320299235
2006-05-02,0.760400753597252,NA,4.30532277365986
2006-06-01,0.82014382692441,NA,4.40544829645936
2006-07-03,0.761374689571666,NA,4.38378376870785
2006-08-01,0.772999638896877,NA,4.61709775749619
2006-09-01,0.448024115726533,NA,4.89871894041933
2006-10-02,0.478773325632587,NA,5.10172654260939
2006-11-01,0.478974485312853,NA,5.44065848611003
2006-12-01,0.250600747794385,NA,5.74046454092046
2007-01-02,0.440115781020893,NA,5.93133816083041
2007-02-01,0.61371072726996,NA,6.14912814121314
2007-03-01,0.533824181057595,NA,6.37284392494877
2007-04-03,0.643062117199997,NA,6.46262129693938
2007-05-02,0.628336837410909,NA,6.63527757729995
2007-06-01,0.38252432812432,NA,6.86751893155077
2007-07-02,0.320607767000318,NA,6.50027200286095
2007-08-01,0.319446967552163,NA,6.33889034808131
2007-09-03,0.408248638065136,NA,6.11565141151091
2007-10-01,0.310972862053448,NA,5.99831742163359
2007-11-01,0.266031927862323,NA,5.7925239433301
2007-12-03,0.245555851110818,NA,5.71298967824585
2008-01-02,0.603821474367525,NA,5.55527387420528
2008-02-01,0.868129329793862,NA,5.47282437579673
2008-03-03,0.809092786384145,NA,5.47167492107965
2008-04-01,0.669961901174235,NA,5.26218488688475
2008-05-02,0.509175735363349,NA,4.8106220832466
2008-06-02,0.393037131974567,NA,4.39400329043224
2008-07-01,0.924202040597593,NA,3.92217041876143
2008-08-01,1.02197788893496,NA,3.93320770353063
2008-09-01,0.995784847147861,NA,3.99892371085586
2008-10-01,0.816827609061072,NA,4.00312351555896
2008-11-03,0.827149856778618,NA,3.86069508037463
2008-12-01,0.944113961909031,NA,3.69867409767827
2009-01-02,1.14489556317571,NA,3.60257913571875
2009-02-02,1.21565937543084,NA,3.46348403295953
2009-03-02,1.46986006144889,NA,3.16294746290283
2009-04-01,1.2580235345891,NA,3.08880766126856
2009-05-04,1.26969611597761,NA,2.99479113101019
2009-06-01,1.21721468018463,NA,2.81253705988647
2009-07-01,1.09834454931319,NA,2.54782076719202
2009-08-03,1.06903579384984,NA,2.66199350377941
2009-09-01,0.918921497888623,NA,2.92262173375125
2009-10-01,0.916911068182645,NA,3.16570498330841
2009-11-02,0.793928312566915,NA,3.50672686441901
2009-12-01,0.545226706799862,NA,3.73732155437765
2010-01-04,0.684841657818446,NA,3.61666446186415
2010-02-01,1.03892594265496,NA,3.39507758108272
2010-03-01,0.960577149829665,NA,3.44387956333966
2010-04-05,0.944399857400451,NA,3.49461196385905
2010-05-03,0.9424449745991,NA,3.45784155827502
2010-06-01,0.957000925895818,NA,3.47002713239274
